,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo
0,ENSMUSG00000000001.5,Gnai3,3262.0,41.72286940527284,False,True,False,False,False,False
1,ENSMUSG00000000003.16,Pbsn,799.5,39.86565801486892,False,True,False,False,False,False
2,ENSMUSG00000000028.16,Cdc45,1615.5,48.2561459043756,False,True,False,False,False,False
3,ENSMUSG00000000031.20,H19,2224.0,55.76451349141456,True,False,False,False,False,False
4,ENSMUSG00000000037.18,Scml2,2953.0,44.18287273967929,False,True,False,False,False,False
5,ENSMUSG00000000049.12,Apoh,552.5,51.65091406541475,False,True,False,False,False,False
6,ENSMUSG00000000056.8,Narf,525.0,49.26052332195677,False,True,False,False,False,False
7,ENSMUSG00000000058.7,Cav2,974.0,43.0835734870317,False,True,False,False,False,False
8,ENSMUSG00000000078.8,Klf6,1115.0,48.43554443053817,False,True,False,False,False,False
9,ENSMUSG00000000085.17,Scmh1,1334.0,52.24934306620355,False,True,False,False,False,False
10,ENSMUSG00000000088.8,Cox5a,645.0,48.09917355371901,False,True,False,False,True,False
11,ENSMUSG00000000093.7,Tbx2,3626.0,63.23772752344181,False,True,False,False,False,False
12,ENSMUSG00000000094.13,Tbx4,3011.0,53.10528063766191,False,True,False,False,False,False
13,ENSMUSG00000000103.13,Zfy2,2831.0,39.82887665303775,False,True,False,False,False,False
14,ENSMUSG00000000120.7,Ngfr,3446.0,58.5896691816599,False,True,False,False,False,False
15,ENSMUSG00000000125.6,Wnt3,3076.0,52.60078023407022,False,True,False,False,False,False
16,ENSMUSG00000000126.12,Wnt9a,3319.0,56.327189408629096,False,True,False,False,False,False
17,ENSMUSG00000000127.16,Fer,2913.0,44.52454514246481,False,True,False,False,False,False
18,ENSMUSG00000000131.16,Xpo6,864.5,51.60283582459532,False,True,False,False,False,False
19,ENSMUSG00000000134.18,Tfe3,3046.0,56.661538742178905,False,True,False,False,False,False
20,ENSMUSG00000000142.16,Axin2,1051.0,58.03996194100856,False,True,False,False,False,False
21,ENSMUSG00000000148.18,Brat1,3256.0,57.74822102636648,False,True,False,False,False,False
22,ENSMUSG00000000149.11,Gna12,2361.0,57.63520286481776,False,True,False,False,False,False
23,ENSMUSG00000000154.17,Slc22a18,1383.0,57.26681127982647,False,True,False,False,False,False
24,ENSMUSG00000000157.17,Itgb2l,2581.0,52.63957462969996,False,True,False,False,False,False
25,ENSMUSG00000000159.17,Igsf5,1554.0,48.11083123425693,False,True,False,False,False,False
26,ENSMUSG00000000167.15,Pih1d2,1059.0,46.846846846846844,False,True,False,False,False,False
27,ENSMUSG00000000168.11,Dlat,648.0,47.97096439681991,False,True,False,False,False,False
28,ENSMUSG00000000171.6,Sdhd,1231.0,49.39073923639318,False,True,False,False,True,False
29,ENSMUSG00000000182.10,Fgf23,1814.0,54.74090407938258,False,True,False,False,False,False
30,ENSMUSG00000000183.7,Fgf6,4657.0,49.88189821773674,False,True,False,False,False,False
31,ENSMUSG00000000184.13,Ccnd2,805.0,53.27216219030608,False,True,False,False,False,False
32,ENSMUSG00000000194.14,Gpr107,683.0,51.23859191655802,False,True,False,False,False,False
33,ENSMUSG00000000197.9,Nalcn,3802.0,44.509969109800615,False,True,False,False,False,False
34,ENSMUSG00000000202.10,Btbd17,677.0,60.90750436300174,False,True,False,False,False,False
35,ENSMUSG00000000204.17,Slfn4,3703.0,43.75947448206165,False,True,False,False,False,False
36,ENSMUSG00000000214.12,Th,1146.0,56.382144425622684,False,True,False,False,False,False
37,ENSMUSG00000000215.12,Ins2,478.0,56.946826758147516,False,True,False,False,False,False
38,ENSMUSG00000000216.9,Scnn1g,2991.0,49.782681377465735,False,True,False,False,False,False
39,ENSMUSG00000000223.14,Drp2,3823.0,51.934453930824176,False,True,False,False,False,False
40,ENSMUSG00000000244.18,Tspan32,1488.5,51.42670023859691,False,True,False,False,False,False
41,ENSMUSG00000000247.12,Lhx2,701.0,59.174311926605505,False,True,False,False,False,False
42,ENSMUSG00000000248.17,Clec2g,930.0,45.05633788831153,False,True,False,False,False,False
43,ENSMUSG00000000253.14,Gmpr,776.5,54.92610153971023,False,True,False,False,False,False
44,ENSMUSG00000000263.16,Glra1,2037.0,51.98821796759942,False,True,False,False,False,False
45,ENSMUSG00000000266.12,Mid2,2525.0,42.25801307606442,False,True,False,False,False,False
46,ENSMUSG00000000275.17,Trim25,5566.0,50.0,False,True,False,False,False,False
47,ENSMUSG00000000276.12,Dgke,5208.0,46.6973886328725,False,True,False,False,False,False
48,ENSMUSG00000000278.11,Scpep1,2097.0,50.166905102527416,False,True,False,False,False,False
49,ENSMUSG00000000282.13,Mnt,777.0,60.28938906752411,False,True,False,False,False,False
50,ENSMUSG00000000290.14,Itgb2,2411.0,53.338863542098714,False,True,False,False,False,False
51,ENSMUSG00000000295.14,Hddc2,858.0,45.05844845908608,False,True,False,False,False,False
52,ENSMUSG00000000296.9,Tpd52l1,969.0,49.54128440366973,False,True,False,False,False,False
